下料批次,零件,面料,零件外轮廓线坐标
L0004,s000077,M0004,"[[14965.51000, 1037.47000], [14960.91000, 1037.37000], [14952.71000, 1037.07000], [14935.11000, 1036.37000], [14925.41000, 1035.97000], [14916.01000, 1035.57000], [14909.11000, 1035.27000], [14899.61000, 1034.87000], [14888.01000, 1034.27000], [14877.51000, 1033.77000], [14866.41000, 1033.17000], [14857.91000, 1032.77000], [14847.31000, 1032.27000], [14832.51000, 1031.47000], [14816.01000, 1030.87000], [14809.21000, 1030.67000], [14791.11000, 1030.37000], [14786.61000, 1030.27000], [14783.41000, 1030.17000], [14778.81000, 1030.17000], [14776.91000, 1030.07000], [14719.21000, 1030.07000], [14717.31000, 1030.17000], [14712.71000, 1030.17000], [14709.41000, 1030.27000], [14705.01000, 1030.37000], [14686.91000, 1030.67000], [14680.11000, 1030.87000], [14663.61000, 1031.47000], [14648.81000, 1032.27000], [14638.21000, 1032.77000], [14629.71000, 1033.17000], [14618.61000, 1033.77000], [14608.11000, 1034.27000], [14596.51000, 1034.87000], [14587.01000, 1035.27000], [14580.11000, 1035.57000], [14570.71000, 1035.97000], [14561.01000, 1036.37000], [14543.41000, 1037.07000], [14535.21000, 1037.37000], [14530.61000, 1037.57000], [14529.11000, 1037.57000], [14527.11000, 1037.67000], [14524.31000, 1037.87000], [14522.81000, 1038.07000], [14520.71000, 1038.37000], [14519.21000, 1038.67000], [14517.11000, 1039.27000], [14514.91000, 1039.97000], [14513.31000, 1040.77000], [14511.61000, 1041.67000], [14510.21000, 1042.57000], [14508.41000, 1043.97000], [14507.01000, 1045.37000], [14505.81000, 1046.67000], [14505.11000, 1047.47000], [14503.81000, 1049.17000], [14502.81000, 1050.77000], [14501.71000, 1052.67000], [14500.91000, 1054.27000], [14499.91000, 1056.27000], [14498.91000, 1058.87000], [14498.21000, 1060.57000], [14497.51000, 1062.67000], [14492.71000, 1076.37000], [14502.41000, 1080.37000], [14505.81000, 1081.77000], [14509.11000, 1083.07000], [14512.41000, 1084.27000], [14514.01000, 1084.77000], [14516.71000, 1085.66000], [14519.31000, 1086.57000], [14523.81000, 1087.77000], [14528.61000, 1088.97000], [14535.01000, 1090.16000], [14541.31000, 1090.97000], [14541.91000, 1091.07000], [14542.41000, 1091.07000], [14543.21000, 1091.16000], [14545.61000, 1091.37000], [14548.91000, 1091.66000], [14558.91000, 1091.87000], [14562.01000, 1091.87000], [14568.71000, 1091.66000], [14577.51000, 1091.27000], [14584.01000, 1090.87000], [14584.91000, 1090.87000], [14586.11000, 1090.77000], [14587.01000, 1090.66000], [14588.51000, 1090.57000], [14589.61000, 1090.47000], [14591.01000, 1090.47000], [14598.61000, 1089.87000], [14606.71000, 1089.27000], [14628.81000, 1087.57000], [14636.41000, 1086.97000], [14644.11000, 1086.27000], [14653.01000, 1085.66000], [14661.11000, 1085.17000], [14669.21000, 1084.77000], [14695.41000, 1083.87000], [14705.91000, 1083.77000], [14716.11000, 1083.77000], [14729.71000, 1083.67000], [14766.41000, 1083.67000], [14780.01000, 1083.77000], [14790.21000, 1083.77000], [14800.71000, 1083.87000], [14826.91000, 1084.77000], [14835.01000, 1085.17000], [14843.11000, 1085.66000], [14852.01000, 1086.27000], [14859.71000, 1086.97000], [14867.31000, 1087.57000], [14889.41000, 1089.27000], [14897.51000, 1089.87000], [14905.11000, 1090.47000], [14906.41000, 1090.47000], [14907.61000, 1090.57000], [14909.11000, 1090.66000], [14910.01000, 1090.77000], [14911.21000, 1090.87000], [14912.11000, 1090.87000], [14918.61000, 1091.27000], [14927.41000, 1091.66000], [14934.11000, 1091.87000], [14937.21000, 1091.87000], [14947.21000, 1091.66000], [14950.51000, 1091.37000], [14952.91000, 1091.16000], [14953.71000, 1091.07000], [14954.81000, 1091.07000], [14961.11000, 1090.16000], [14967.51000, 1088.97000], [14972.31000, 1087.77000], [14976.81000, 1086.57000], [14979.41000, 1085.66000], [14982.11000, 1084.77000], [14983.71000, 1084.27000], [14987.01000, 1083.07000], [14990.31000, 1081.77000], [14993.71000, 1080.37000], [15003.41000, 1076.37000], [14998.61000, 1062.67000], [14997.91000, 1060.57000], [14997.21000, 1058.87000], [14996.21000, 1056.27000], [14994.41000, 1052.67000], [14993.31000, 1050.77000], [14992.31000, 1049.17000], [14991.01000, 1047.47000], [14990.31000, 1046.67000], [14989.11000, 1045.37000], [14987.71000, 1043.97000], [14985.91000, 1042.57000], [14984.51000, 1041.67000], [14982.81000, 1040.77000], [14981.21000, 1039.97000], [14979.01000, 1039.27000], [14976.91000, 1038.67000], [14975.41000, 1038.37000], [14973.31000, 1038.07000], [14971.81000, 1037.87000], [14969.01000, 1037.67000], [14967.01000, 1037.57000], [14965.51000, 1037.47000]]"
L0004,s000078,M0004,"[[10041.16000, 574.55000], [10036.46000, 574.35000], [10028.36000, 574.05000], [10010.76000, 573.35000], [10000.96000, 572.95000], [9991.66000, 572.55000], [9984.76000, 572.24000], [9975.26000, 571.85000], [9963.66000, 571.24000], [9953.16000, 570.74000], [9941.96000, 570.24000], [9933.56000, 569.74000], [9922.96000, 569.24000], [9908.16000, 568.45000], [9891.66000, 567.85000], [9884.86000, 567.64000], [9866.76000, 567.35000], [9862.26000, 567.24000], [9859.06000, 567.24000], [9854.46000, 567.14000], [9852.56000, 567.05000], [9794.86000, 567.05000], [9792.96000, 567.14000], [9788.36000, 567.24000], [9785.06000, 567.24000], [9780.66000, 567.35000], [9762.56000, 567.64000], [9755.66000, 567.85000], [9739.26000, 568.45000], [9724.46000, 569.24000], [9713.86000, 569.74000], [9705.36000, 570.24000], [9694.26000, 570.74000], [9683.76000, 571.24000], [9672.16000, 571.85000], [9662.66000, 572.24000], [9655.76000, 572.55000], [9646.36000, 572.95000], [9636.66000, 573.35000], [9619.06000, 574.05000], [9610.86000, 574.35000], [9606.26000, 574.55000], [9604.76000, 574.55000], [9602.76000, 574.64000], [9599.96000, 574.85000], [9598.46000, 575.05000], [9596.36000, 575.35000], [9594.86000, 575.64000], [9592.66000, 576.24000], [9590.56000, 577.05000], [9588.96000, 577.74000], [9587.26000, 578.64000], [9585.86000, 579.55000], [9584.06000, 581.05000], [9582.66000, 582.35000], [9581.46000, 583.64000], [9580.76000, 584.45000], [9579.46000, 586.24000], [9578.46000, 587.74000], [9577.36000, 589.64000], [9576.46000, 591.24000], [9575.56000, 593.24000], [9574.56000, 595.85000], [9573.86000, 597.55000], [9573.16000, 599.64000], [9568.36000, 613.35000], [9578.06000, 617.35000], [9581.46000, 618.74000], [9584.76000, 620.05000], [9588.06000, 621.24000], [9589.56000, 621.85000], [9592.36000, 622.74000], [9594.96000, 623.55000], [9599.46000, 624.74000], [9604.26000, 625.95000], [9610.56000, 627.14000], [9616.96000, 628.05000], [9617.76000, 628.05000], [9618.06000, 628.14000], [9618.86000, 628.14000], [9621.26000, 628.35000], [9624.56000, 628.64000], [9634.56000, 628.95000], [9637.66000, 628.85000], [9644.36000, 628.64000], [9653.06000, 628.24000], [9659.66000, 627.85000], [9660.46000, 627.85000], [9661.76000, 627.74000], [9662.66000, 627.64000], [9664.16000, 627.55000], [9665.26000, 627.55000], [9666.66000, 627.45000], [9674.26000, 626.85000], [9682.36000, 626.24000], [9704.46000, 624.55000], [9712.06000, 623.95000], [9719.76000, 623.24000], [9728.66000, 622.64000], [9736.76000, 622.24000], [9744.86000, 621.74000], [9770.96000, 620.85000], [9785.06000, 620.85000], [9786.96000, 620.74000], [9791.76000, 620.74000], [9805.26000, 620.64000], [9842.06000, 620.64000], [9855.66000, 620.74000], [9860.46000, 620.74000], [9862.26000, 620.85000], [9876.36000, 620.85000], [9902.56000, 621.74000], [9910.56000, 622.24000], [9918.76000, 622.64000], [9927.66000, 623.24000], [9935.36000, 623.95000], [9942.96000, 624.55000], [9965.06000, 626.24000], [9973.16000, 626.85000], [9980.76000, 627.45000], [9982.06000, 627.55000], [9983.26000, 627.55000], [9984.76000, 627.64000], [9985.66000, 627.74000], [9986.86000, 627.85000], [9987.76000, 627.85000], [9994.26000, 628.24000], [10003.06000, 628.64000], [10009.66000, 628.85000], [10012.86000, 628.95000], [10022.86000, 628.64000], [10026.16000, 628.35000], [10028.46000, 628.14000], [10029.36000, 628.14000], [10029.56000, 628.05000], [10030.46000, 628.05000], [10036.76000, 627.14000], [10043.16000, 625.95000], [10047.96000, 624.74000], [10052.46000, 623.55000], [10055.06000, 622.74000], [10057.76000, 621.85000], [10059.36000, 621.24000], [10062.66000, 620.05000], [10065.96000, 618.74000], [10069.36000, 617.45000], [10078.96000, 613.35000], [10074.26000, 599.64000], [10073.46000, 597.55000], [10072.86000, 595.95000], [10071.76000, 593.24000], [10070.86000, 591.24000], [10070.06000, 589.64000], [10068.96000, 587.74000], [10067.96000, 586.24000], [10066.66000, 584.55000], [10065.96000, 583.64000], [10064.76000, 582.35000], [10063.36000, 581.05000], [10061.46000, 579.55000], [10060.16000, 578.74000], [10058.46000, 577.74000], [10056.76000, 577.05000], [10054.66000, 576.24000], [10052.56000, 575.64000], [10051.06000, 575.35000], [10048.86000, 575.05000], [10047.46000, 574.85000], [10044.56000, 574.64000], [10042.66000, 574.55000], [10041.16000, 574.55000]]"
L0004,s000079,M0004,"[[180.62000, 26.40000], [166.32000, 8.40000], [7.52000, 8.41000], [7.52000, 78.79000], [144.52000, 78.79000], [144.52000, 56.60000], [163.93000, 56.60000], [181.52000, 34.50000], [181.52000, 27.50000], [180.62000, 26.40000]]"
L0004,s000080,M0004,"[[11056.74000, 23.36000], [11015.05000, 23.36000], [11008.84000, 23.46000], [11002.65000, 23.46000], [10982.94000, 23.76000], [10981.24000, 23.76000], [10964.74000, 24.16000], [10948.44000, 24.66000], [10938.34000, 24.86000], [10936.84000, 24.86000], [10928.84000, 24.96000], [10919.34000, 24.96000], [10909.55000, 24.86000], [10903.05000, 24.66000], [10896.34000, 24.26000], [10895.44000, 24.16000], [10894.05000, 24.06000], [10893.74000, 24.06000], [10890.74000, 23.76000], [10889.84000, 23.66000], [10883.24000, 22.96000], [10876.55000, 22.06000], [10870.34000, 21.16000], [10864.15000, 20.06000], [10858.34000, 18.76000], [10853.84000, 17.66000], [10849.44000, 16.56000], [10845.05000, 15.26000], [10842.55000, 14.46000], [10826.65000, 9.46000], [10831.55000, 104.26000], [10843.55000, 102.46000], [10845.55000, 102.16000], [10847.74000, 101.76000], [10849.84000, 101.36000], [10852.24000, 100.96000], [10854.65000, 100.55000], [10857.34000, 100.16000], [10860.05000, 99.66000], [10865.74000, 98.76000], [10872.05000, 97.76000], [10878.24000, 96.76000], [10883.65000, 95.86000], [10893.34000, 94.26000], [10895.65000, 93.96000], [10897.34000, 93.76000], [10899.74000, 93.46000], [10900.65000, 93.26000], [10902.74000, 93.05000], [10912.74000, 91.86000], [10922.44000, 90.76000], [10932.05000, 89.55000], [10941.34000, 88.66000], [10959.44000, 87.16000], [10977.55000, 86.05000], [10986.84000, 85.86000], [10996.65000, 85.55000], [11006.15000, 85.16000], [11006.74000, 85.16000], [11010.94000, 85.05000], [11013.94000, 84.86000], [11021.24000, 84.76000], [11036.24000, 84.55000], [11050.34000, 84.55000], [11053.34000, 84.36000], [11060.05000, 84.36000], [11063.05000, 84.55000], [11077.15000, 84.55000], [11092.15000, 84.76000], [11099.44000, 84.86000], [11102.55000, 85.05000], [11106.65000, 85.16000], [11107.55000, 85.16000], [11116.74000, 85.55000], [11126.55000, 85.86000], [11135.94000, 86.05000], [11154.05000, 87.16000], [11172.05000, 88.66000], [11181.44000, 89.55000], [11190.94000, 90.76000], [11200.74000, 91.86000], [11210.65000, 93.05000], [11212.74000, 93.36000], [11213.74000, 93.46000], [11216.05000, 93.76000], [11217.74000, 93.96000], [11220.05000, 94.26000], [11229.74000, 95.86000], [11235.15000, 96.76000], [11241.34000, 97.76000], [11247.74000, 98.76000], [11253.34000, 99.66000], [11256.05000, 100.16000], [11258.74000, 100.55000], [11261.15000, 100.96000], [11263.65000, 101.36000], [11265.74000, 101.76000], [11267.84000, 102.16000], [11269.94000, 102.46000], [11281.84000, 104.26000], [11286.84000, 9.46000], [11270.84000, 14.46000], [11268.34000, 15.36000], [11263.94000, 16.56000], [11259.65000, 17.66000], [11255.05000, 18.76000], [11249.24000, 20.06000], [11243.15000, 21.16000], [11236.84000, 22.06000], [11230.24000, 22.96000], [11223.55000, 23.66000], [11222.74000, 23.76000], [11219.74000, 24.06000], [11219.34000, 24.06000], [11217.94000, 24.16000], [11217.05000, 24.26000], [11210.44000, 24.66000], [11203.84000, 24.86000], [11194.15000, 24.96000], [11184.55000, 24.96000], [11176.55000, 24.86000], [11175.05000, 24.86000], [11164.94000, 24.66000], [11148.65000, 24.16000], [11132.24000, 23.76000], [11130.44000, 23.76000], [11110.74000, 23.46000], [11104.55000, 23.46000], [11098.34000, 23.36000], [11056.74000, 23.36000]]"
L0004,s000081,M0004,"[[12893.32000, 1081.11000], [12893.32000, 1084.11000], [12893.62000, 1090.61000], [12895.01000, 1100.81000], [12897.22000, 1110.51000], [12898.72000, 1115.61000], [12900.41000, 1120.41000], [12904.12000, 1129.51000], [12908.32000, 1138.41000], [12913.41000, 1147.51000], [12924.72000, 1163.11000], [12931.01000, 1170.61000], [12937.22000, 1177.51000], [12943.62000, 1184.21000], [12950.22000, 1190.81000], [12962.91000, 1203.11000], [12988.01000, 1227.71000], [12997.22000, 1237.81000], [13005.82000, 1248.41000], [13013.62000, 1259.51000], [13018.01000, 1266.31000], [13022.22000, 1273.61000], [13026.32000, 1281.11000], [13030.32000, 1289.01000], [13040.91000, 1310.91000], [13062.51000, 1305.41000], [13071.22000, 1303.31000], [13079.12000, 1301.31000], [13087.72000, 1299.21000], [13096.51000, 1297.11000], [13105.62000, 1294.91000], [13127.82000, 1290.01000], [13150.41000, 1285.21000], [13172.82000, 1280.71000], [13207.51000, 1274.11000], [13242.12000, 1268.01000], [13277.01000, 1262.01000], [13351.51000, 1249.81000], [13425.91000, 1238.21000], [13509.12000, 1225.41000], [13509.12000, 937.21000], [13425.91000, 924.41000], [13351.51000, 912.71000], [13277.01000, 900.61000], [13242.12000, 894.61000], [13207.51000, 888.41000], [13172.82000, 881.91000], [13150.41000, 877.41000], [13127.82000, 872.61000], [13105.62000, 867.61000], [13096.51000, 865.51000], [13087.72000, 863.41000], [13079.01000, 861.31000], [13071.32000, 859.31000], [13067.12000, 858.31000], [13041.22000, 851.81000], [13030.32000, 872.11000], [13026.32000, 879.21000], [13022.01000, 886.11000], [13017.72000, 892.61000], [13013.22000, 898.71000], [13008.41000, 904.31000], [13003.32000, 909.91000], [12997.72000, 915.41000], [12991.82000, 921.11000], [12979.22000, 932.71000], [12953.12000, 958.51000], [12946.62000, 965.61000], [12940.41000, 972.71000], [12934.41000, 980.01000], [12928.62000, 987.61000], [12923.01000, 995.51000], [12917.82000, 1003.61000], [12912.91000, 1012.11000], [12908.22000, 1020.91000], [12903.62000, 1031.71000], [12899.72000, 1042.61000], [12898.01000, 1048.51000], [12896.51000, 1054.41000], [12894.41000, 1065.81000], [12893.72000, 1072.01000], [12893.32000, 1078.11000], [12893.32000, 1081.11000]]"
L0004,s000082,M0004,"[[8425.31000, 296.27000], [8423.81000, 323.87000], [8446.91000, 341.65000], [8449.81000, 340.97000], [8455.62000, 339.66000], [8461.81000, 338.56000], [8468.12000, 337.56000], [8575.31000, 277.76000], [8543.51000, 275.76000], [8527.81000, 274.26000], [8519.81000, 273.46000], [8511.51000, 272.47000], [8503.41000, 271.36000], [8494.72000, 270.06000], [8485.51000, 268.86000], [8478.31000, 267.68000], [8477.22000, 267.47000], [8476.12000, 267.36000], [8469.41000, 266.27000], [8464.62000, 265.47000], [8458.01000, 264.36000], [8452.31000, 263.47000], [8449.51000, 262.97000], [8446.81000, 262.68000], [8444.31000, 262.18000], [8441.91000, 261.77000], [8440.01000, 261.36000], [8437.81000, 260.97000], [8435.72000, 260.77000], [8427.22000, 259.47000], [8425.31000, 296.27000]]"
L0004,s000083,M0004,"[[12824.34000, 568.63000], [12824.34000, 571.63000], [12824.74000, 577.73000], [12825.43000, 583.93000], [12827.53000, 595.34000], [12829.03000, 601.23000], [12830.84000, 607.13000], [12834.64000, 618.04000], [12839.34000, 628.83000], [12843.93000, 637.63000], [12848.84000, 646.13000], [12854.14000, 654.23000], [12859.64000, 662.13000], [12865.43000, 669.73000], [12871.43000, 677.04000], [12877.64000, 684.13000], [12884.14000, 691.23000], [12910.34000, 717.04000], [12922.84000, 728.63000], [12928.74000, 734.33000], [12934.34000, 739.83000], [12939.53000, 745.44000], [12944.24000, 751.04000], [12948.74000, 757.13000], [12953.03000, 763.63000], [12957.34000, 770.54000], [12961.34000, 777.63000], [12972.24000, 797.94000], [12998.14000, 791.44000], [13002.34000, 790.44000], [13010.14000, 788.44000], [13018.74000, 786.33000], [13027.53000, 784.23000], [13036.64000, 782.13000], [13058.84000, 777.13000], [13081.43000, 772.33000], [13103.84000, 767.83000], [13138.53000, 761.33000], [13173.14000, 755.13000], [13208.03000, 749.13000], [13282.53000, 737.04000], [13356.93000, 725.33000], [13440.14000, 712.54000], [13440.14000, 424.34000], [13356.93000, 411.54000], [13282.53000, 399.93000], [13208.03000, 387.73000], [13173.14000, 381.73000], [13138.53000, 375.63000], [13103.84000, 369.04000], [13081.43000, 364.54000], [13058.84000, 359.73000], [13036.64000, 354.84000], [13027.53000, 352.63000], [13018.74000, 350.54000], [13010.14000, 348.43000], [13002.24000, 346.43000], [12993.53000, 344.34000], [12972.03000, 338.84000], [12961.34000, 360.73000], [12957.34000, 368.63000], [12953.24000, 376.13000], [12949.03000, 383.43000], [12944.74000, 390.23000], [12936.84000, 401.34000], [12928.24000, 411.93000], [12919.03000, 422.04000], [12894.03000, 446.63000], [12881.24000, 458.93000], [12874.64000, 465.54000], [12868.24000, 472.23000], [12862.03000, 479.13000], [12855.74000, 486.63000], [12844.43000, 502.23000], [12839.34000, 511.34000], [12835.14000, 520.23000], [12831.43000, 529.34000], [12829.84000, 534.13000], [12828.34000, 539.23000], [12826.03000, 548.93000], [12824.64000, 559.13000], [12824.34000, 565.63000], [12824.34000, 568.63000]]"
L0004,s000084,M0004,"[[9431.39000, 315.87000], [9673.38000, 315.87000], [9678.69000, 292.29000], [9681.98000, 277.68000], [9685.58000, 262.78000], [9688.19000, 252.57000], [9689.38000, 247.78000], [9693.48000, 232.28000], [9697.58000, 216.97000], [9700.28000, 207.28000], [9526.28000, 176.19000], [9519.28000, 190.79000], [9515.78000, 196.98000], [9511.78000, 202.48000], [9509.69000, 204.69000], [9507.28000, 206.88000], [9504.58000, 208.98000], [9501.58000, 211.08000], [9498.58000, 212.88000], [9495.58000, 214.58000], [9489.08000, 217.19000], [9482.28000, 219.08000], [9475.28000, 220.48000], [9464.48000, 221.69000], [9453.48000, 222.29000], [9442.28000, 222.38000], [9420.48000, 222.38000], [9409.20000, 222.29000], [9398.28000, 221.69000], [9387.48000, 220.48000], [9380.48000, 219.08000], [9373.58000, 217.19000], [9367.19000, 214.58000], [9364.08000, 212.88000], [9361.08000, 211.08000], [9358.19000, 208.98000], [9355.48000, 206.88000], [9352.98000, 204.69000], [9350.88000, 202.48000], [9346.88000, 196.98000], [9343.48000, 190.79000], [9336.48000, 176.19000], [9162.49000, 207.29000], [9165.08000, 216.98000], [9169.28000, 232.29000], [9173.38000, 247.79000], [9174.58000, 252.58000], [9177.19000, 262.79000], [9180.78000, 277.69000], [9184.08000, 292.29000], [9189.38000, 315.87000], [9431.39000, 315.87000]]"
L0004,s000085,M0004,"[[15375.50000, 104.60000], [15375.50000, 150.30000], [15375.59000, 152.39000], [15375.80000, 155.00000], [15376.30000, 157.68000], [15377.00000, 160.50000], [15378.00000, 163.18000], [15379.19000, 165.60000], [15380.40000, 168.00000], [15382.00000, 170.39000], [15383.69000, 172.50000], [15385.69000, 174.50000], [15389.50000, 177.30000], [15393.69000, 179.68000], [15398.19000, 181.30000], [15402.40000, 182.50000], [15406.90000, 183.18000], [15411.09000, 183.60000], [15612.00000, 183.60000], [15616.19000, 183.18000], [15620.59000, 182.50000], [15624.90000, 181.30000], [15629.30000, 179.68000], [15633.50000, 177.30000], [15637.30000, 174.50000], [15639.30000, 172.50000], [15641.00000, 170.39000], [15642.59000, 168.00000], [15643.90000, 165.60000], [15645.00000, 163.18000], [15646.00000, 160.50000], [15646.69000, 157.68000], [15647.19000, 155.00000], [15647.40000, 152.39000], [15647.50000, 150.30000], [15647.50000, 89.60000], [15375.50000, 89.60000], [15375.50000, 104.60000]]"
L0004,s000086,M0004,"[[15654.19000, 644.15000], [15654.19000, 598.45000], [15654.00000, 596.15000], [15653.89000, 593.96000], [15653.39000, 591.35000], [15652.79000, 588.75000], [15651.79000, 586.15000], [15650.69000, 583.85000], [15649.50000, 581.56000], [15648.00000, 579.15000], [15646.39000, 577.25000], [15644.50000, 575.35000], [15640.89000, 572.65000], [15636.79000, 570.46000], [15632.60000, 568.96000], [15628.50000, 567.75000], [15624.19000, 566.96000], [15620.10000, 566.75000], [15616.39000, 566.65000], [15422.89000, 566.66000], [15419.29000, 566.76000], [15415.19000, 566.97000], [15410.89000, 567.76000], [15406.79000, 568.97000], [15402.50000, 570.47000], [15398.50000, 572.66000], [15394.89000, 575.36000], [15393.00000, 577.26000], [15391.39000, 579.16000], [15389.89000, 581.57000], [15388.69000, 583.86000], [15387.61000, 586.16000], [15386.61000, 588.76000], [15386.00000, 591.36000], [15385.50000, 593.97000], [15385.30000, 596.16000], [15385.19000, 598.46000], [15385.19000, 659.15000], [15654.19000, 659.15000], [15654.19000, 644.15000]]"
L0004,s000087,M0004,"[[9883.44000, 133.32000], [9883.44000, 179.01000], [9883.53000, 181.12000], [9883.74000, 183.72000], [9884.24000, 186.41000], [9884.94000, 189.12000], [9885.94000, 191.91000], [9887.13000, 194.32000], [9888.34000, 196.72000], [9889.94000, 199.12000], [9891.63000, 201.22000], [9893.63000, 203.22000], [9897.44000, 206.01000], [9901.63000, 208.41000], [9906.13000, 210.01000], [9910.34000, 211.22000], [9914.84000, 211.91000], [9919.03000, 212.22000], [9922.74000, 212.32000], [10116.24000, 212.32000], [10119.94000, 212.22000], [10124.13000, 211.91000], [10128.53000, 211.22000], [10132.84000, 210.01000], [10137.24000, 208.41000], [10141.44000, 206.01000], [10145.24000, 203.22000], [10147.24000, 201.22000], [10148.94000, 199.12000], [10150.53000, 196.72000], [10151.84000, 194.32000], [10152.94000, 191.91000], [10153.94000, 189.12000], [10154.63000, 186.41000], [10155.13000, 183.72000], [10155.34000, 181.12000], [10155.44000, 179.01000], [10155.44000, 118.32000], [9883.44000, 118.32000], [9883.44000, 133.32000]]"
